id;schoolId;schoolType;sex;scorePISAMath;scorePISARead;scorePISAScie;age;scoreKKS;scoreKNS;scoreTMR;scoreKKS_5cat;score5KNS_5cat;scoreTMR_5cat;parEdu;hisei;noPersHous;escs;wealth;income;hedres;cultpos;homepos;studrel;disclima;libuse;ictres;usesch;attcomp;rfsintrp;rfsfumat
2342;139;T;female;403,93;476,00;465,31;17,1;203;44;44;high;low;low;11;33;5;-0,762;-0,250;7,5;1,049;-0,560;0,007;-1,489;-0,776;2,447;1,325;-1,644;-0,108;0,416;0,801
2343;139;T;female;484,87;536,70;486,78;17,5;226;59;53;very high;very high;high;11;34;2;-0,736;-0,494;6,3;1,049;1,314;0,007;-1,489;-0,287;-0,456;0,318;-0,792;-0,108;2,215;-0,051
2344;139;T;female;456,16;500,52;490,04;;;;;;;;8;29;3;-1,447;0,000;9,0;0,078;-1,739;-0,363;-1,089;-1,211;-0,864;0,318;-1,644;-0,108;1,046;-0,378
2345;139;T;female;382,13;447,95;405,69;17,9;188;41;36;medium;low;very low;16;50;3;0,489;-0,250;7,5;1,049;0,311;0,206;-0,308;-1,432;0,081;1,325;-0,097;-0,108;0,142;1,621
2346;139;T;female;495,85;591,62;534,51;17,4;180;47;58;medium;medium;high;12;45;4;-0,220;-0,250;7,5;1,049;0,311;0,206;-0,625;-1,432;-0,456;1,325;-1,644;0,861;-0,962;2,680
2347;139;T;male;465,57;453,02;389,39;17,7;189;50;52;medium;medium;medium;11;43;4;-0,253;0,251;10,8;1,049;0,311;0,622;0,166;-2,809;-0,456;2,211;-1,644;-0,108;1,230;-1,690
2348;139;T;male;381,97;457,10;422,94;18,4;157;43;48;low;low;medium;;;2;;;;;;;;;;;;;;
2349;139;T;male;474,99;454,99;508,44;18,6;223;56;41;very high;high;low;11;53;3;-0,229;0,000;9,0;0,078;0,311;0,007;-2,276;-2,809;-0,864;0,318;-0,792;-0,108;-1,674;0,801
2350;139;T;male;386,05;402,04;387,67;17,1;182;41;34;medium;low;very low;16;70;3;1,459;0,767;15,8;1,049;1,314;1,312;1,775;-1,211;0,970;2,211;-0,378;0,861;0,416;2,680
2351;139;T;male;447,69;495,06;435,02;;;;;;;;11;53;4;-0,151;0,251;10,8;1,049;-0,560;0,206;-0,625;0,026;0,820;0,318;0,785;0,861;;
2352;139;T;male;380,09;376,66;371,37;17,0;209;52;40;high;high;low;;;4;;;;;;;;;;;;;0,416;-0,051
2353;139;T;male;436,56;436,89;448,63;17,0;137;41;49;very low;low;medium;11;45;3;-0,720;-0,494;6,3;0,078;-1,739;-0,697;0,166;-1,211;-0,049;0,318;-1,644;-0,108;-0,719;-0,816
2354;139;T;male;487,53;493,51;460,13;;;;;;;;16;51;4;0,856;0,767;15,8;1,049;1,314;1,069;-1,948;0,642;0,451;1,325;0,563;-2,440;0,151;1,142
2355;139;T;male;521,41;556,85;550,62;17,9;192;55;44;high;high;low;11;53;5;-0,151;0,000;9,0;0,078;0,311;0,206;-1,290;-2,809;-1,847;-0,782;-1,644;0,861;-0,501;2,680
2356;160;T;female;512,00;560,06;499,05;17,9;179;37;51;medium;low;medium;11;30;3;-0,513;0,504;13,0;1,049;1,314;0,841;-0,308;-1,211;0,528;1,325;-0,792;-1,417;-0,501;-1,690
2357;160;T;male;493,34;475,79;548,70;17,4;146;52;42;low;high;low;12;38;5;-0,560;-0,494;6,3;1,049;0,311;-0,183;-1,290;-0,547;0,189;0,318;0,678;-0,751;;
2358;160;T;male;666,82;618,54;722,57;;;;;;;;12;52;4;0,131;0,504;13,0;0,078;1,314;0,622;-0,625;-1,918;-0,217;-0,782;0,116;-0,108;0,416;-0,378
2359;160;T;male;542,43;459,83;525,89;17,3;159;43;48;low;low;medium;12;43;5;-0,109;0,000;9,0;1,049;1,314;0,622;-0,873;-0,776;0,081;0,318;0,434;0,861;-0,962;1,142
2360;160;T;male;500,40;547,84;491,95;17,1;157;38;41;low;low;low;12;51;3;-0,285;-0,494;6,3;1,049;-0,560;-0,363;-2,899;1,262;-0,049;0,318;-1,644;0,861;-0,962;-1,690
2361;160;T;male;456,79;479,45;474,89;17,6;155;42;50;low;low;medium;11;30;3;-0,683;0,767;15,8;0,078;-0,560;0,410;-0,308;-1,211;-0,864;0,318;-0,097;-0,108;-0,078;-0,051
2362;160;T;male;609,25;547,74;626,53;17,6;200;56;49;high;high;medium;11;21;5;-0,663;0,504;13,0;1,049;1,314;1,069;-1,290;0,026;-1,847;2,211;-1,644;-0,108;-0,501;-0,051
2363;160;T;male;403,62;485,56;484,67;17,6;188;41;36;medium;low;very low;12;51;5;-0,213;-0,722;5,3;1,049;0,311;-0,183;-0,625;-1,211;0,970;-0,782;0,218;0,861;-2,546;1,142
2364;160;T;male;503,69;553,35;496,56;17,2;193;49;53;high;medium;high;11;45;5;-0,589;-0,250;7,5;1,049;-0,560;-0,363;-0,308;-2,238;-1,847;0,318;-1,644;-0,108;-0,962;1,142
2365;160;T;male;485,97;502,66;489,27;17,4;157;38;44;low;low;low;12;39;3;-0,605;-0,722;5,3;0,078;1,314;-0,363;-0,625;0,642;0,820;-0,782;-1,644;0,861;-0,149;0,801
2366;160;T;male;477,81;466,74;490,23;;;;;;;;12;56;5;-0,152;-0,928;4,6;1,049;1,314;-0,363;-1,089;-1,211;-0,864;0,318;-1,644;-2,440;0,416;-0,816
2367;160;T;male;534,75;459,34;520,52;17,7;132;48;50;very low;medium;medium;11;43;5;-0,253;0,000;9,0;1,049;1,314;0,622;-0,308;0,642;0,602;0,318;-0,792;-0,751;-0,078;0,511
2368;160;T;male;464,79;452,53;407,99;17,1;149;36;44;low;very low;low;11;43;5;-0,337;0,000;9,0;1,049;1,314;0,410;-0,308;1,838;0,894;0,318;-0,792;0,861;-0,719;1,621
2369;160;T;male;533,02;503,00;560,58;17,8;187;43;47;medium;low;medium;11;53;5;-1,173;-2,437;1,5;-1,278;0,311;-2,383;-1,290;-1,432;0,747;-2,530;-0,378;-0,108;-0,078;0,801
2370;160;T;male;499,30;571,72;606,21;17,3;101;39;48;very low;low;medium;;31;3;0,228;2,770;68,5;1,049;-0,560;1,886;0,166;-0,287;-0,456;2,211;0,288;0,733;0,151;0,801
2371;125;T;female;481,26;525,01;501,35;17,0;174;53;51;medium;high;medium;11;31;4;-0,816;0,000;9,0;0,078;0,311;0,007;-0,308;-0,287;0,189;1,325;-1,644;0,861;-1,257;-1,690
2372;125;T;female;438,60;553,00;465,12;17,2;200;53;35;high;high;very low;16;85;;0,766;-1,293;3,5;-1,278;0,311;-1,457;-0,873;-0,287;1,432;0,318;1,253;-0,751;-0,719;1,142
2373;125;T;male;474,04;468,85;448,25;17,6;155;49;43;low;medium;low;16;45;4;0,277;-0,250;7,5;1,049;0,311;0,007;-0,308;0,642;-0,049;0,318;-1,644;0,861;0,749;1,621
2374;125;T;male;462,44;424,20;502,88;17,5;153;39;38;low;low;low;12;27;4;-0,853;0,251;10,8;0,078;-1,739;-0,183;-0,308;0,351;-0,864;0,318;-1,644;0,861;-2,289;1,142
2375;125;T;male;448,16;387,17;436,55;17,9;145;44;44;low;low;low;11;30;3;-1,056;-1,293;3,5;1,049;1,314;-0,535;-0,976;1,262;;-0,782;-1,644;0,861;0,416;0,235
2376;125;T;male;444,24;503,00;492,34;18,2;181;51;47;medium;medium;medium;11;46;3;-0,562;-0,722;5,3;1,049;0,311;-0,363;-0,873;0,026;-0,456;0,318;-1,644;-2,440;-1,098;0,235
2377;125;T;male;460,40;439,56;532,40;;;;;;;;11;43;4;-0,337;0,000;9,0;1,049;1,314;0,410;-0,625;0,351;0,285;0,318;-1,644;-2,440;-0,292;0,511
2378;125;T;male;617,25;547,37;566,53;18,5;175;59;55;medium;very high;high;11;33;4;-0,762;-0,250;7,5;1,049;0,311;0,007;-0,308;0,642;0,081;1,325;-1,644;0,861;-0,962;-0,816
2379;125;T;male;468,40;417,46;473,36;17,5;218;63;45;very high;very high;medium;11;25;5;-1,374;-0,722;5,3;0,078;-1,739;-1,003;0,666;0,927;-1,847;0,318;0,563;-2,440;0,749;0,511
2380;125;T;male;429,18;409,06;401,47;17,6;212;52;47;high;high;medium;16;43;4;0,467;0,000;9,0;1,049;1,314;0,622;0,166;0,026;-0,864;1,325;-1,644;0,861;-1,257;1,621
2381;125;T;male;396,56;386,55;419,87;18,2;204;54;38;high;high;low;;;4;;;;;;;;;;;;;;
2382;125;T;male;485,97;475,99;512,66;;;;;;;;12;51;4;-0,285;0,251;10,8;-0,599;-1,739;-0,363;-0,625;-1,211;0,747;0,318;1,196;-2,440;-0,719;1,142
2383;125;T;male;496,32;471,54;545,44;17,8;179;47;46;medium;medium;medium;11;49;4;-0,614;-0,722;5,3;1,049;-0,560;-0,697;1,775;1,262;-0,049;0,318;-1,644;-0,108;-0,719;0,511
2384;125;T;male;449,73;473,50;537,77;17,6;212;52;45;high;high;medium;11;27;4;-1,136;0,251;10,8;-0,599;-1,739;-0,535;-0,625;0,351;-1,847;1,325;1,343;-0,751;0,151;-0,051
2385;125;T;male;490,83;467,52;511,13;17,2;191;58;47;high;high;medium;12;38;3;-0,699;-0,722;5,3;0,078;-0,560;-0,535;-1,290;0,026;-1,847;0,318;-1,644;-2,440;-0,292;-0,051
2386;125;T;male;463,69;413,47;485,44;17,6;237;49;39;very high;medium;low;16;;4;1,173;0,000;9,0;1,049;1,314;0,841;2,447;1,838;1,133;0,318;-1,644;0,861;0,151;1,142
2387;125;T;male;548,71;475,56;526,08;17,5;193;46;46;high;medium;medium;11;43;5;-0,710;-0,722;5,3;1,049;-0,560;-0,535;-0,308;0,351;0,820;0,318;0,980;0,861;-0,078;0,000
2388;138;T;female;432,95;502,32;485,63;;;;;;;;11;30;4;-0,989;-0,494;6,3;1,049;-0,560;-0,363;-0,308;1,838;0,285;0,318;-0,378;-2,440;1,230;-1,690
2389;138;T;female;426,05;393,25;481,79;17,4;154;30;45;low;very low;medium;16;55;4;0,544;-0,250;7,5;1,049;0,311;0,007;-1,489;1,838;-0,456;0,318;-0,378;0,861;-0,501;-0,378
2390;138;T;male;583,22;487,74;552,15;17,1;154;38;;low;low;;12;39;4;-0,737;-0,494;6,3;-1,278;0,311;-0,697;-0,625;1,262;-0,456;-0,782;-0,792;0,861;0,136;-1,690
2391;138;T;male;563,14;508,68;509,97;17,4;147;41;44;low;low;low;12;53;5;-0,085;0,251;10,8;0,078;0,311;0,007;-0,873;0,026;-1,847;0,318;-0,792;0,861;0,416;-1,690
2392;138;T;male;495,53;493,01;507,87;17,8;156;49;54;low;medium;high;12;56;5;-0,005;0,251;10,8;1,049;-1,739;0,007;-0,308;0,026;0,528;1,325;0,434;0,861;-0,962;0,801
2393;138;T;male;524,24;518,92;524,16;17,6;161;53;37;low;high;very low;12;67;2;0,074;-0,722;5,3;0,078;-0,560;-0,535;-0,308;1,838;0,371;-0,782;-1,644;0,861;-0,078;0,801
2394;138;T;male;591,06;544,27;616,18;17,5;183;53;44;medium;high;low;11;51;4;-0,123;0,000;9,0;1,049;0,311;0,410;-0,308;0,351;-1,847;1,325;-0,378;0,861;0,416;-1,690
2395;138;T;male;507,77;539,47;481,41;17,2;148;53;43;low;high;low;11;43;4;-0,835;-0,722;5,3;0,078;-1,739;-0,852;-0,873;-0,367;-0,217;-0,782;0,434;0,861;-0,962;-0,816
2396;138;T;male;524,55;516,93;573,24;17,4;144;46;54;low;medium;high;11;39;5;-0,880;-0,722;5,3;0,078;-0,560;-0,697;0,166;0,026;-0,864;-1,531;-1,644;-0,108;-0,501;-0,378
2397;138;T;male;501,02;416,15;524,74;17,1;193;49;;high;medium;;12;70;3;0,293;-0,494;6,3;1,049;0,311;-0,183;-0,308;0,927;-0,864;0,318;-0,792;0,861;0,151;-1,690
2398;138;T;male;499,61;440,86;480,84;17,3;195;51;49;high;medium;medium;16;58;4;0,549;0,251;10,8;1,049;-1,739;-0,183;-0,873;0,642;-1,847;1,325;-0,792;0,861;-0,292;0,511
2399;138;T;male;442,83;409,74;485,63;17,6;183;44;43;medium;low;low;11;;2;-0,642;0,000;9,0;1,049;-0,560;-0,183;-0,625;1,262;0,747;0,318;0,785;0,861;-0,078;1,142
2400;138;T;male;489,10;477,75;509,21;;;;;;;;11;55;6;-0,097;0,251;10,8;0,078;0,311;0,206;0,166;0,927;-0,456;-0,782;-0,097;0,861;-0,157;1,621
2401;134;T;male;529,41;493,60;556,18;17,9;168;51;47;medium;medium;medium;16;53;4;0,491;-0,250;7,5;0,078;0,311;0,007;2,447;-1,211;0,081;-0,782;-0,378;-0,108;-1,010;0,511
2402;134;T;male;664,94;603,48;659,89;18,8;191;51;48;high;medium;medium;16;70;2;0,944;-0,928;4,6;1,049;1,314;0,007;1,775;0,351;-0,456;0,318;-1,644;-0,751;0,416;-1,690
2403;134;T;male;519,06;511,23;587,04;;;;;;;;16;66;3;0,762;-0,722;5,3;0,078;1,314;-0,183;-2,276;1,838;-0,049;0,318;0,116;-2,440;-0,078;-0,378
2404;134;T;male;572,08;548,55;526,27;;;;;;;;16;78;4;1,486;0,767;15,8;1,049;0,311;0,841;-0,625;1,262;-1,847;2,211;-0,378;0,861;-0,292;-1,690
2405;134;T;male;542,12;513,01;546,02;17,6;179;48;50;medium;medium;medium;11;29;5;-0,791;0,251;10,8;1,049;-0,560;0,206;-0,625;0,026;0,285;1,325;0,116;0,861;0,749;0,511
2406;134;T;male;426,36;372,60;431,38;17,3;226;53;46;very high;high;medium;12;;8;0,132;1,054;19,5;0,078;-0,560;1,069;-1,702;-0,994;0,371;1,325;-1,644;-2,440;2,215;2,680
2407;134;T;male;452,56;442,25;475,66;17,9;159;30;50;low;very low;medium;12;51;3;-0,213;0,000;9,0;0,078;0,311;-0,183;-1,089;0,927;-0,217;1,325;-1,644;-0,108;-1,674;-0,378
2408;134;T;male;538,35;425,27;561,93;17,7;167;53;50;medium;high;medium;16;66;4;0,915;0,251;10,8;1,049;-0,560;0,206;-0,873;0,026;0,285;1,325;0,980;0,861;-0,719;0,801
2409;134;T;male;457,26;463,77;456,49;;;;;;;;8;27;5;-1,693;-0,494;6,3;-0,599;-0,560;-0,852;-0,873;0,026;0,081;0,318;0,885;-2,440;1,230;2,680
2410;134;T;male;524,71;480,22;552,34;17,3;139;43;51;very low;low;medium;11;33;5;-0,762;0,000;9,0;1,049;-0,560;0,007;-0,308;0,026;-0,049;1,325;0,288;0,861;;
2411;134;T;male;573,96;569,50;563,46;17,6;165;46;47;low;medium;medium;12;46;2;-0,729;-0,928;4,6;-1,887;-0,560;-1,152;-1,489;0,927;-1,847;-0,782;-1,644;-0,108;2,215;-0,378
2412;134;T;male;533,18;430,47;494,06;17,3;211;50;53;high;medium;high;11;43;4;-1,013;-0,494;6,3;-1,887;-1,739;-1,302;-1,702;-1,432;-1,847;0,318;-0,378;0,861;;
2413;134;T;male;496,00;482,96;523,01;17,7;159;43;47;low;low;medium;16;51;6;0,159;-0,494;6,3;-0,599;-0,560;-0,697;-1,290;0,026;-0,456;-0,782;-0,378;0,861;1,230;-1,690
2414;134;T;male;543,22;437,61;491,57;17,9;179;41;47;medium;low;medium;11;43;5;-0,774;0,504;13,0;-1,887;-1,739;-0,697;-1,089;0,026;-1,847;1,325;1,072;0,861;-0,292;-0,378
2415;122;T;male;410,68;416,92;438,09;17,8;130;38;41;very low;low;low;12;37;6;-0,658;-0,250;7,5;0,078;0,311;-0,363;-0,308;-0,287;-0,456;-0,782;-0,378;0,861;0,151;-1,690
2416;122;T;male;620,08;611,68;649,34;17,1;143;45;55;very low;medium;high;11;49;3;-0,336;-0,250;7,5;1,049;0,311;0,007;-0,873;-0,994;0,189;0,318;0,434;0,861;0,416;0,511
2417;122;T;male;541,18;476,13;526,08;17,4;187;48;51;medium;medium;medium;11;42;4;-0,597;0,000;9,0;1,049;-0,560;-0,183;0,166;-1,211;-0,456;1,325;1,630;-2,440;1,230;2,680
2418;122;T;male;491,77;462,01;526,84;17,5;214;58;47;very high;high;medium;11;38;3;-0,470;0,000;9,0;1,049;0,311;0,410;0,166;-1,211;0,894;0,318;0,885;0,861;0,151;1,621
2419;122;T;male;379,93;397,58;416,81;17,8;165;53;44;low;high;low;12;53;3;-0,007;0,767;15,8;1,049;-1,739;0,206;-0,873;0,026;0,970;1,325;0,885;0,861;0,151;0,235
2420;122;T;male;567,37;587,25;589,72;17,7;159;42;54;low;low;high;11;45;5;-1,085;-1,293;3,5;-0,599;-1,739;-1,620;-1,290;0,026;0,285;0,318;0,116;-2,440;1,230;-1,690
2421;122;T;male;602,04;612,13;638,03;17,3;147;56;57;low;high;high;11;43;4;-1,013;-1,658;2,7;0,078;-0,560;-1,302;-0,308;-1,432;-1,847;0,318;0,116;0,861;-0,078;-0,378
2422;122;T;male;598,43;583,57;587,81;17,5;168;47;50;medium;medium;medium;16;66;5;0,915;0,251;10,8;1,049;-1,739;0,206;-0,308;-1,432;0,081;1,325;0,678;0,861;;
2423;122;T;male;568,31;471,25;583,97;;;;;;;;12;38;4;-0,560;-0,494;6,3;1,049;0,311;-0,183;0,166;0,351;1,432;0,318;1,630;-2,440;;
2424;122;T;male;645,33;623,97;670,62;17,1;140;43;54;very low;low;high;12;43;3;-0,691;-1,116;4,0;-0,599;0,311;-0,852;-0,873;-0,994;-1,847;-0,782;-1,644;0,861;-0,719;-0,816
2425;127;T;female;546,82;601,36;590,49;17,9;197;51;54;high;medium;high;11;45;7;-0,656;-0,928;4,6;1,049;0,311;-0,535;-1,078;-0,547;-0,864;0,318;0,434;0,861;0,416;0,801
2426;127;T;male;637,49;605,15;619,25;;;;;;;;11;34;3;-1,253;-1,293;3,5;1,049;-1,739;-1,302;0,166;-0,287;0,189;0,318;0,434;0,861;-0,078;-0,816
2427;127;T;male;554,67;545,79;557,90;;;;;;;;12;32;4;-0,645;-0,722;5,3;1,049;1,314;0,007;0,166;0,026;0,675;0,318;0,116;-2,440;0,416;0,235
2428;127;T;male;617,57;526,75;571,32;17,6;175;55;39;medium;high;low;11;51;5;-0,429;-0,928;4,6;1,049;0,311;-0,363;0,166;0,642;-0,864;1,325;0,434;0,861;-1,257;2,680
2429;127;T;male;475,46;446,13;416,42;17,3;207;58;37;high;high;very low;11;23;5;-1,029;0,251;10,8;1,049;-1,739;0,007;-0,625;0,026;0,820;1,325;1,072;0,861;-0,292;0,801
2430;127;T;male;482,36;515,95;481,99;17,6;174;39;48;medium;low;medium;11;30;4;-0,989;-0,250;7,5;0,078;-0,560;-0,363;-1,089;0,026;-0,864;-0,782;-0,792;0,861;0,749;-0,378
2431;127;T;male;525,34;530,14;567,10;17,9;208;52;49;high;high;medium;11;55;4;0,153;0,767;15,8;1,049;0,311;0,841;-0,873;0,927;-0,864;1,325;-0,378;0,861;0,749;0,801
2432;127;T;male;501,18;535,32;524,74;17,8;189;48;53;medium;medium;high;16;85;6;1,859;0,767;15,8;1,049;1,314;1,312;-0,308;0,026;-0,049;1,325;0,785;-0,108;0,749;1,621
2433;127;T;male;621,64;545,52;575,15;;;;;;;;12;67;2;0,074;-0,928;4,6;0,078;0,311;-0,535;-0,308;-0,547;-1,847;-0,782;0,434;0,861;-2,546;-1,690
2434;127;T;male;553,10;562,78;537,20;;;;;;;;12;33;3;-0,459;0,000;9,0;1,049;0,311;0,410;-1,290;0,351;-0,864;1,325;0,288;0,861;-0,171;-0,816
2435;127;T;male;572,39;480,59;496,36;17,0;146;47;52;low;medium;medium;11;30;5;-1,300;-1,470;3,1;0,078;0,311;-1,152;-1,948;-0,994;-1,847;-1,531;0,288;0,861;-1,257;-1,690
2436;127;T;male;554,51;587,41;537,58;17,1;196;53;45;high;high;medium;11;45;5;-0,283;-0,250;7,5;1,049;1,314;0,410;-0,873;0,026;0,081;0,318;-1,644;0,861;-1,674;-0,051
2437;127;T;male;584,47;585,63;638,42;17,2;179;53;57;medium;high;high;16;51;;0,952;0,767;15,8;1,049;1,314;1,312;-0,625;0,927;-1,847;2,211;0,288;-2,440;-0,292;1,142
2438;127;T;male;528,94;492,26;470,10;17,2;145;43;46;low;low;medium;11;34;6;-0,493;0,504;13,0;1,049;0,311;0,622;-0,308;0,026;-0,456;0,318;1,072;-2,440;0,749;-0,051
2439;127;T;male;558,75;542,98;546,78;17,1;159;44;48;low;low;medium;11;40;3;-0,497;0,251;10,8;1,049;-0,560;0,206;-0,625;0,642;0,081;1,325;0,116;0,861;-0,719;-1,690
2440;127;T;male;563,61;548,42;538,73;17,7;207;52;53;high;high;high;11;53;6;0,014;0,504;13,0;0,078;1,314;0,622;1,038;0,642;0,285;1,325;-0,378;0,861;-0,719;-0,378
2441;127;T;male;527,38;528,89;510,55;17,1;204;47;60;high;medium;very high;;28;4;-0,465;-0,250;7,5;1,049;1,314;0,410;0,166;1,262;0,285;0,318;0,434;-0,108;-0,719;-0,051
2442;127;T;male;572,24;570,15;604,48;17,5;170;44;57;medium;low;high;11;;4;-0,120;-0,494;6,3;1,049;0,311;0,007;-0,873;0,351;-0,217;0,318;-0,792;0,861;-2,546;-0,378
2443;127;T;male;574,12;454,73;515,53;17,5;156;40;57;low;low;high;11;23;4;-0,951;0,000;9,0;1,049;0,311;0,206;0,166;0,351;0,081;0,318;0,288;-2,440;-0,719;0,801
2444;127;T;male;533,18;586,86;570,36;17,6;190;60;53;high;very high;high;11;49;4;-0,411;-0,722;5,3;1,049;1,314;-0,183;-0,308;0,026;-0,049;0,318;-0,097;0,861;0,416;0,235
2445;127;T;male;583,22;566,88;538,54;17,0;181;50;50;medium;medium;medium;11;30;3;-0,842;-0,494;6,3;1,049;0,311;0,007;-1,089;-1,432;-0,217;0,318;0,410;0,861;-0,078;-0,051
2446;127;T;male;622,27;644,77;643,40;17,4;195;53;56;high;high;high;16;69;5;1,076;-0,250;7,5;1,049;0,311;0,410;1,038;0,026;0,189;2,211;0,785;0,861;-0,078;-0,816
2447;127;T;male;618,19;588,37;645,32;17,6;207;56;58;high;high;high;11;23;9;-1,243;-0,250;7,5;-0,599;-0,560;-0,535;-1,290;-0,994;-1,847;-0,782;0,288;-2,440;0,151;0,801
2448;127;T;male;511,06;532,17;528,95;17,1;233;62;51;very high;very high;medium;16;43;4;0,467;0,251;10,8;1,049;1,314;0,622;0,666;-0,547;-1,847;1,325;-1,644;-0,751;0,151;-1,690
2449;127;T;male;617,41;618,06;630,36;17,1;189;54;59;medium;high;high;12;56;4;-0,219;-1,116;4,0;1,049;0,311;-0,535;-0,625;0,927;-0,217;0,318;0,116;0,861;0,749;0,235
2450;158;T;male;426,68;421,17;419,30;17,9;173;48;47;medium;medium;medium;11;51;5;-0,622;-0,722;5,3;-0,599;-0,560;-0,852;-1,290;0,026;-0,864;-0,782;-1,644;0,861;-0,292;0,235
2451;158;T;male;620,55;568,98;638,99;17,1;185;44;56;medium;low;high;11;43;8;-0,774;-1,116;4,0;1,049;0,311;-0,697;-0,625;0,351;0,528;0,318;-0,792;0,861;0,416;-0,051
2452;158;T;male;529,26;473,78;517,26;17,6;190;47;53;high;medium;high;11;30;5;-0,764;0,000;9,0;1,049;0,311;0,206;-0,308;0,351;-0,217;0,318;-0,378;0,861;2,215;2,680
2453;158;T;male;474,36;378,98;415,46;17,3;168;44;52;medium;low;medium;11;52;5;-0,595;-0,494;6,3;-1,278;-1,739;-0,852;1,038;-2,809;-1,847;-1,531;-1,644;-2,440;2,215;2,680
2454;158;T;male;481,42;447,69;504,42;;;;;;;;11;24;4;-0,843;0,000;9,0;1,049;0,311;0,410;-1,089;0,927;-0,217;0,318;-0,792;-0,108;0,749;-0,051
2455;158;T;male;538,51;507,93;532,60;;;;;;;;11;45;5;-0,364;0,000;9,0;1,049;0,311;0,206;-0,873;-1,918;-1,847;0,318;-1,644;0,861;-0,501;0,801
2456;158;T;male;587,14;470,46;580,33;17,8;155;51;53;low;medium;high;11;23;10;-1,607;-1,658;2,7;1,049;-1,739;-1,457;-0,625;0,642;0,528;-0,782;0,563;0,861;0,151;2,680
2457;158;T;male;593,10;511,87;541,61;17,0;177;41;54;medium;low;high;11;36;5;-0,604;-0,494;6,3;1,049;1,314;0,206;-0,308;0,351;0,189;0,318;-1,644;0,861;0,416;0,801
2458;158;T;male;672,94;588,55;661,80;17,8;177;50;60;medium;medium;very high;12;51;5;0,377;1,054;19,5;1,049;1,314;1,312;-1,489;-1,432;-0,864;1,325;-1,644;0,861;1,230;0,801
2459;158;T;male;534,75;499,18;572,28;17,6;186;53;50;medium;high;medium;12;51;4;-0,138;0,251;10,8;0,078;0,311;0,007;-0,308;1,262;0,602;0,318;0,434;0,861;-0,078;2,680
2460;158;T;male;490,67;490,95;501,92;17,0;151;26;42;low;very low;low;12;57;6;0,022;-0,494;6,3;0,078;1,314;0,007;0,166;1,838;-0,456;1,325;-1,644;0,861;0,416;0,801
2461;158;T;male;562,67;478,32;568,64;17,2;160;54;55;low;high;high;12;21;4;-0,610;0,504;13,0;1,049;1,314;0,841;-1,489;-2,238;0,970;0,318;-0,097;-2,440;-0,078;1,621
2462;158;T;male;487,85;413,54;425,24;;;;;;;;11;51;4;-0,429;-0,494;6,3;1,049;-0,560;-0,363;-1,489;-1,432;0,285;0,318;-1,644;-2,440;-0,292;0,801
2463;158;T;male;573,65;507,62;561,54;;;;;;;;12;51;5;-0,352;-0,928;4,6;0,078;0,311;-0,535;-0,625;0,351;-0,456;-0,782;-1,644;0,861;1,230;1,121
2464;158;T;male;527,69;494,21;555,60;17,4;215;54;52;very high;high;medium;11;34;5;-1,014;-1,293;3,5;1,049;1,314;-0,697;2,447;0,642;1,223;-0,782;0,116;-0,751;0,416;0,511
2465;158;T;male;522,51;516,09;530,49;17,6;162;57;46;low;high;medium;11;36;5;-0,960;-0,494;6,3;-0,599;-0,560;-0,697;-1,089;0,026;0,371;-0,782;-1,644;0,861;-0,429;0,801
2466;158;T;male;557,80;496,65;577,65;17,1;159;44;51;low;low;medium;11;32;6;-1,367;-1,470;3,1;0,078;-0,560;-1,457;0,166;-0,287;1,049;0,318;0,288;-0,108;;
2467;158;T;male;576,00;496,93;537,96;17,2;208;56;52;high;high;medium;11;33;5;-1,040;-1,116;4,0;1,049;0,311;-0,697;-0,308;1,838;0,285;0,318;-1,644;-0,751;1,230;1,142
2468;158;T;male;564,39;479,71;552,34;17,0;137;47;50;very low;medium;medium;11;56;5;0,094;0,251;10,8;0,078;1,314;0,622;0,166;-0,994;-0,864;-0,782;-1,644;0,861;-0,501;-0,816
2469;158;T;male;615,53;492,43;567,68;17,1;178;52;52;medium;high;medium;11;30;6;-0,917;-0,722;5,3;1,049;0,311;-0,183;-1,948;0,351;-0,456;0,318;-1,644;0,861;-0,719;1,348
2470;158;T;male;468,24;471,46;450,35;17,2;213;60;48;high;very high;medium;12;33;5;-0,103;0,767;15,8;1,049;1,314;1,312;-1,290;-0,776;0,285;0,318;-0,097;0,861;2,215;2,680
2471;158;T;male;605,02;555,29;654,52;17,3;197;53;53;high;high;high;11;23;5;-0,951;0,767;15,8;0,078;-1,739;0,206;-1,290;-0,287;-1,847;0,318;-1,644;-0,108;-1,024;-1,690
2472;158;T;male;592,00;506,38;590,68;;;;;;;;11;58;4;-0,435;-1,293;3,5;0,078;1,314;-0,852;-0,625;0,927;0,371;-0,782;-0,792;-2,440;0,416;-0,378
2473;131;T;female;435,93;456,90;485,25;18,1;215;51;30;very high;medium;very low;16;66;4;0,996;0,504;13,0;0,078;-0,560;0,410;-0,308;1,838;-0,864;-0,782;0,116;0,861;-2,289;0,235
2474;131;T;female;522,20;563,13;505,37;17,2;135;27;51;very low;very low;medium;11;29;5;-1,512;-1,658;2,7;0,078;-0,560;-1,620;0,166;1,838;0,081;-1,531;-1,644;0,861;-2,546;-1,690
